State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Andaman and Nicobar Islands,2017,8,26.629032258064516,27.8,25.2,85.51612903225806,24.003225806451614,315.1,1007.7354838709678,96.84,226.2258064516129,24.670708849909385,28.046958630270055,28.73424986833697,27.556559139784945,-0.1823655913978476,0,0,5.811935483870967,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2017,9,26.59,28.1,24.7,84.9,23.85,372.3,1008.9733333333334,79.032,223.23333333333332,24.545233266772815,28.009234086894445,28.662806673841715,27.282444444444444,0.06088888888888953,0,0,5.839666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2017,10,26.48709677419355,28.1,24.9,84.03225806451613,23.567741935483873,267.4,1009.058064516129,64.01032258064517,191.2258064516129,24.32409099723211,27.4075490676446,28.51755163287996,27.477849462365594,-0.2713978494623678,0,0,3.6006451612903225,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2017,11,26.756666666666668,28.5,25.0,81.6,23.28666666666667,161.9,1009.27,65.49600000000001,85.1,24.23216740150503,28.64319336981409,28.634271788791477,27.787111111111113,-0.34044444444444605,0,0,4.249666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2017,12,26.41290322580645,27.9,24.8,78.29032258064517,22.241935483870968,156.8,1011.2064516129033,80.00129032258064,68.12903225806451,23.43189205985143,27.189125224677213,28.12484970855387,27.401505376344087,-0.37892473118279646,0,0,2.004193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,1,25.748387096774195,27.3,24.1,80.80645161290323,22.151612903225807,158.5,1010.2451612903226,61.44387096774194,63.29032258064516,23.154064675132886,25.82127028717821,27.63888290119819,26.824301075268817,-0.3952688172043012,0,0,0.2793548387096774,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,2,26.09642857142857,27.8,24.4,76.25,21.55,18.700000000000003,1012.1750000000001,61.04571428571428,50.642857142857146,22.848026359974742,26.704709736998403,27.715949359470073,27.553301886792458,-0.7497304582210254,0,0,0.7892857142857144,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,3,26.883870967741935,28.3,25.1,73.90322580645162,21.76774193548387,9.5,1010.7193548387097,39.495483870967746,106.74193548387096,23.25619504951666,28.72277093768811,28.322839493169724,28.469032258064516,-0.7658064516129027,0,0,1.9383870967741936,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,4,27.636666666666667,29.1,24.8,76.9,23.183333333333334,64.1,1009.6366666666667,39.467999999999996,105.83333333333333,24.402476286208863,30.657709955908707,29.200163180480086,29.037777777777777,-0.7377777777777764,0,0,6.863,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,5,27.438709677419357,29.1,25.3,81.03225806451613,23.84193548387097,352.5,1008.8580645161289,49.25032258064516,212.16129032258064,24.812550963021316,30.745080620877545,29.249080915564154,28.980860215053763,-0.6421505376344082,0,0,8.271612903225806,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,6,26.86,28.3,25.2,85.9,24.293333333333333,398.6,1007.5633333333334,116.796,226.83333333333334,24.95028706328294,29.14722674594877,28.9750828158702,27.933333333333334,-0.33666666666666706,0,0,7.990666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,7,26.996774193548386,27.9,25.2,84.48387096774194,24.13225806451613,225.6,1006.925806451613,123.05032258064516,229.32258064516128,24.88315265033817,29.673053159277945,29.026249959324836,27.73677419354839,-0.1496774193548401,0,0,7.792903225806452,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,8,26.493548387096773,27.7,25.2,86.16129032258064,23.970967741935485,329.1,1007.0967741935484,125.68645161290323,229.83870967741936,24.629572017566904,27.19146495253728,28.641263738387664,27.556559139784945,-0.34688172043010607,0,0,5.113225806451613,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,9,26.426666666666666,28.3,25.0,83.46666666666667,23.366666666666667,223.7,1009.2866666666666,76.2,227.06666666666666,24.182877257432704,27.351228437430603,28.427790762171053,27.282444444444444,-0.2124444444444438,0,0,3.165,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,10,26.55806451612903,28.7,24.6,82.45161290322581,23.30322580645161,258.3,1010.9032258064516,52.141935483870974,155.09677419354838,24.167355482630384,27.696328679248108,28.496193285318903,27.477849462365594,-0.07784946236559348,0,0,4.086451612903226,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,11,26.94,28.6,24.9,79.56666666666666,23.033333333333335,175.0,1011.31,68.124,81.06666666666666,24.112871206818024,28.615668436199723,28.691338384279486,27.787111111111113,-0.1904444444444458,0,0,4.529,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2018,12,26.25483870967742,28.3,24.3,81.29032258064517,22.72258064516129,250.9,1011.6354838709677,71.95354838709677,86.7741935483871,23.71188073137589,27.133558309163664,28.14526267581782,27.401505376344087,-0.38860215053763497,0,0,3.2016129032258065,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,1,26.299999999999997,27.4,24.4,77.61290322580645,22.029032258064515,110.2,1012.7967741935485,80.64,57.03225806451613,23.229660063482886,26.7914932926243,27.981356404948773,26.824301075268817,0.09182795698924723,0,0,1.5874193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,2,26.75714285714286,28.2,25.4,76.35714285714286,22.217857142857145,0.8,1012.9428571428572,58.35857142857143,49.5,23.49415952671929,28.24245181744476,28.34450469400068,27.553301886792458,-0.07473045822102518,0,0,2.007857142857143,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,3,26.86774193548387,28.8,24.9,73.54838709677419,21.700000000000003,5.0,1011.7903225806451,40.32,125.58064516129032,23.193672805025113,28.38571570429199,28.289123089794224,28.469032258064516,-0.7045161290322578,0,0,2.0319354838709676,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,4,28.096666666666668,29.6,26.2,75.93333333333334,23.416666666666668,57.3,1009.7866666666666,36.984,163.56666666666666,24.702129005826762,31.736664388505844,29.57874669928992,29.037777777777777,-0.15111111111110986,0,0,9.970333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,5,27.687096774193545,29.2,25.4,82.6774193548387,24.44516129032258,165.4,1009.1483870967742,69.49161290322581,251.3548387096774,25.291429589016886,31.496754442133234,29.578115699451377,28.980860215053763,-0.5260215053763438,0,0,11.535483870967743,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,6,27.243333333333332,28.7,25.7,85.5,24.6,348.0,1007.3666666666667,103.404,228.66666666666666,25.265122729877984,30.81143531470276,29.316163232842047,27.933333333333334,0.13333333333333297,0,0,11.625666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,7,27.26451612903226,28.3,25.4,83.7741935483871,24.26451612903226,155.4,1008.2096774193549,102.6116129032258,222.1290322580645,25.041413474189834,30.506695279110073,29.240256140517896,27.73677419354839,0.17290322580645034,0,0,10.145806451612902,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,8,26.574193548387097,28.0,25.2,86.2258064516129,24.070967741935487,419.6,1007.9225806451612,124.30451612903227,236.06451612903226,24.71627445962516,27.822747210106893,28.721063604568172,27.556559139784945,-0.23720430107526716,0,0,6.1093548387096765,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,9,26.30666666666667,27.7,24.9,85.46666666666667,23.67,438.8,1010.4633333333334,89.328,190.16666666666666,24.34768323127834,27.297402827841722,28.424519509892388,27.282444444444444,-0.3657777777777769,0,0,3.7786666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,10,26.91290322580645,28.3,25.0,81.74193548387096,23.5,104.7,1010.7354838709678,41.35354838709677,125.35483870967742,24.41182085079967,29.103204820333854,28.793461723396526,27.477849462365594,0.21892473118279324,0,0,6.251935483870968,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,11,26.916666666666668,28.4,24.9,80.23333333333333,23.166666666666668,138.0,1010.5933333333334,64.848,117.43333333333334,24.193944386682382,28.753152789707272,28.709970143966178,27.787111111111113,-0.2571111111111128,0,0,4.486666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2019,12,26.361290322580647,28.1,24.7,75.64516129032258,21.65806451612903,6.5,1012.3870967741935,78.59612903225806,57.32258064516129,23.01091165521709,27.135053150498994,27.930139893403542,27.401505376344087,-0.4886021505376348,0,0,1.3948387096774195,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,1,26.183870967741935,27.6,23.5,75.83870967741936,21.548387096774192,0.5,1012.5935483870968,73.88129032258065,41.064516129032256,22.881034332218732,26.900348995455918,27.778501331271638,26.824301075268817,0.07892473118279554,0,0,2.36741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,2,26.106896551724137,27.5,23.9,75.65517241379311,21.400000000000002,3.6,1013.1689655172413,70.29931034482759,44.3448275862069,22.7785283420072,26.664847143699856,27.694571983236415,27.553301886792454,-0.6636467143786607,0,0,0.596551724137931,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,3,26.716129032258067,28.5,24.8,75.03225806451613,21.883870967741935,1.7,1011.4612903225806,39.79741935483871,106.87096774193549,23.263812337063456,27.87675606503672,28.230723409756262,28.469032258064516,-0.9464516129032258,0,0,1.6464516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,4,27.69,29.3,25.7,78.46666666666667,23.56,39.8,1010.9566666666667,37.224000000000004,95.53333333333333,24.685850897677884,31.055278368254953,29.34176940278741,29.037777777777777,-0.6611111111111099,0,0,8.274,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,5,27.780645161290323,29.7,25.8,83.16129032258064,24.63225806451613,253.1,1008.3354838709678,66.7509677419355,173.0,25.453741909305965,32.01766892880737,29.694946376808858,28.980860215053763,-0.40021505376344,0,0,12.71774193548387,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,6,27.086666666666666,28.4,25.6,84.83333333333333,24.296666666666667,330.7,1007.7733333333333,88.608,221.13333333333333,25.019738203760596,30.257501484007587,29.130897114077914,27.933333333333334,-0.0800000000000002,0,0,9.048,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,7,26.906451612903226,28.3,25.2,83.16129032258064,23.79032258064516,228.4,1008.0032258064516,70.95483870967742,227.7741935483871,24.60653361762832,28.935360572994377,28.866325776244057,27.73677419354839,-0.14000000000000126,0,0,6.481935483870967,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,8,27.174193548387095,28.3,25.4,83.03225806451613,24.016129032258064,258.6,1007.5548387096775,95.07483870967742,238.67741935483872,24.845601994824506,30.18598725510669,29.112089325901515,27.556559139784945,0.16279569892473314,0,0,8.916451612903227,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,9,26.64,28.0,24.9,83.83333333333333,23.633333333333333,370.2,1008.3366666666666,83.676,225.7,24.442649730855223,28.106973977266897,28.6508413442261,27.282444444444444,0.06088888888888941,0,0,5.261666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,10,26.287096774193547,27.9,25.0,85.38709677419355,23.612903225806452,353.9,1007.7935483870967,69.1316129032258,238.74193548387098,24.31897973144277,26.851796429799432,28.40214290542475,27.477849462365594,-0.5197849462365612,0,0,3.3329032258064513,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,11,26.946666666666665,28.3,24.7,80.0,23.17,122.2,1011.0433333333333,67.908,79.43333333333334,24.18809763114532,28.8869018517458,28.724682369040114,27.787111111111113,-0.1837777777777795,0,0,4.232666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2020,12,26.44193548387097,28.0,24.7,76.2258064516129,21.835483870967742,76.6,1011.2258064516129,71.84903225806453,63.96774193548387,23.16192045258771,27.422047745113204,28.03521215722181,27.401505376344087,-0.3498924731182804,0,0,1.0912903225806452,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2021,1,26.293548387096774,27.5,24.7,74.19354838709677,21.26774193548387,18.6,1011.1806451612903,74.28774193548388,68.54838709677419,22.74196320390516,26.83809875205069,27.786033474618602,26.824301075268817,-0.0662365591397851,0,0,1.4080645161290322,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2021,2,26.214285714285715,27.5,24.6,73.42857142857143,21.00357142857143,28.799999999999997,1011.8000000000001,62.228571428571435,85.32142857142857,22.557260988705764,26.35801429806619,27.668503568561366,27.553301886792458,-0.6925876010781683,0,0,0.16428571428571428,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2021,3,27.20967741935484,28.6,25.1,76.19354838709677,22.570967741935487,8.600000000000001,1010.6580645161291,38.09032258064516,91.74193548387096,23.902165508752706,29.817684499834964,28.76143814171401,28.469032258064516,-0.6141935483870965,0,0,4.349677419354839,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Andaman and Nicobar Islands,2021,4,27.17,28.8,25.1,77.93333333333334,22.916666666666668,126.2,1010.15,35.184,217.53333333333333,24.10395520314881,29.307489751791902,28.818244394837485,29.037777777777777,-1.1277777777777764,0,0,4.000333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
